cost iteration update organism_size num_germ generation generation_diff workload workload_propagule_ineligible
1024 1 28800 4.2840 2.1320 6041.5732 15.5732 33.9893 0.7054
1024 1 28900 4.1860 2.0710 6041.7388 15.7388 34.3849 0.7378
1024 1 29000 4.1700 1.9860 6041.8540 15.8540 34.9252 0.7764
1024 1 29100 4.1360 1.9920 6041.8999 15.8999 33.8687 0.8464
1024 1 29200 3.9240 1.9680 6042.2202 16.2202 32.1669 0.9629
1024 1 29300 3.7620 1.9250 6042.1860 16.1860 31.6842 1.0083
1024 1 29400 3.6370 1.9040 6042.3608 16.3608 30.2761 1.0142
1024 1 29500 3.5100 1.8340 6042.4248 16.4248 31.4507 1.0747
1024 1 29600 3.4830 1.8190 6042.5088 16.5088 32.3804 1.2710
1024 1 29700 3.4510 1.7850 6042.5732 16.5732 33.4526 1.1031
1024 1 29800 3.5460 1.8080 6042.5479 16.5479 33.7214 1.0725
1024 1 29900 3.4300 1.7900 6042.8159 16.8159 32.2394 1.1810
1024 1 30000 3.3720 1.7310 6042.9541 16.9541 32.5136 1.2501
1024 1 30100 3.2340 1.6980 6043.0601 17.0601 30.3432 1.3145
1024 1 30200 2.9850 1.5920 6043.3062 17.3062 27.4218 0.7450
1024 1 30300 2.9610 1.6020 6043.3350 17.3350 26.5809 0.7697
1024 1 30400 2.8600 1.5770 6043.3838 17.3838 26.0923 0.7819
1024 1 30500 2.8410 1.5550 6043.3779 17.3779 26.2809 0.8058
1024 1 30600 2.7440 1.5080 6043.6421 17.6421 25.7711 0.9271
1024 1 30700 2.7150 1.5620 6043.7070 17.7070 26.4354 1.0960
1024 1 30800 2.6500 1.5390 6043.6558 17.6558 26.4615 1.1527
1024 1 30900 2.5040 1.4900 6043.8721 17.8721 26.3530 0.9517
1024 1 31000 2.5690 1.5090 6043.8662 17.8662 26.1678 0.8714
1024 1 31100 2.5640 1.5080 6043.9180 17.9180 26.3795 1.0683
1024 1 31200 2.5600 1.4800 6043.8862 17.8862 26.8520 0.8601
1024 1 31300 2.5080 1.4810 6044.1431 18.1431 26.1547 0.6880
1024 1 31400 2.3750 1.4410 6044.2002 18.2002 25.5491 0.7155
1024 1 31500 2.2800 1.4250 6044.2642 18.2642 26.1026 0.7361
1024 1 31600 2.2750 1.4050 6044.4102 18.4102 25.5776 0.6847
1024 1 31700 2.2020 1.4110 6044.4492 18.4492 23.7956 0.9639
1024 1 31800 2.2950 1.4580 6044.4731 18.4731 24.1277 1.1557
1024 1 31900 2.3590 1.4820 6044.4238 18.4238 24.9212 1.1424
1024 1 32000 2.3250 1.4760 6044.5879 18.5879 24.3953 1.1463
1024 1 32100 2.2950 1.4580 6044.5908 18.5908 24.2322 1.1619
1024 1 32200 2.2860 1.4640 6044.7612 18.7612 23.9764 1.2077
1024 1 32300 2.1550 1.3990 6044.9438 18.9438 21.9267 0.8406
1024 1 32400 2.0920 1.3780 6044.9390 18.9390 20.4785 0.5762
1024 1 32500 2.0270 1.3260 6044.9561 18.9561 20.4761 0.2602
1024 1 32600 1.9980 1.2910 6045.0791 19.0791 20.7728 0.3323
1024 1 32700 1.9580 1.2640 6045.1470 19.1470 21.7972 0.3568
1024 1 32800 2.0130 1.2800 6045.1021 19.1021 22.4545 0.3516
1024 1 32900 2.1140 1.3250 6045.2202 19.2202 22.7909 0.3396
1024 1 33000 2.0890 1.3240 6045.4639 19.4639 22.1771 0.4441
1024 1 33100 1.9840 1.2770 6045.4790 19.4790 22.3654 0.4041
1024 1 33200 1.9450 1.2690 6045.4458 19.4458 21.6098 0.3530
1024 1 33300 1.8560 1.2550 6045.6528 19.6528 18.9224 0.2757
1024 1 33400 1.8510 1.2540 6045.6230 19.6230 18.8385 0.2927
1024 1 33500 1.8490 1.2520 6045.5942 19.5942 18.7409 0.2955
1024 1 33600 1.8050 1.2400 6045.6719 19.6719 17.9097 0.3008
1024 1 33700 1.7730 1.2440 6046.0049 20.0049 18.0767 0.1744
1024 1 33800 1.7590 1.2450 6045.9502 19.9502 17.7783 0.1863
1024 1 33900 1.7890 1.2830 6045.8760 19.8760 17.9754 0.3655
1024 1 34000 1.8420 1.2960 6045.9722 19.9722 19.5505 0.4012
1024 1 34100 1.8840 1.3170 6045.9849 19.9849 19.6916 0.4632
1024 1 34200 1.8750 1.3040 6045.8589 19.8589 20.2293 0.4678
1024 1 34300 1.7870 1.2810 6046.0942 20.0942 17.8937 0.4762
1024 1 34400 1.8250 1.3120 6046.2578 20.2578 16.5359 0.4924
1024 1 34500 1.7910 1.2640 6046.2798 20.2798 16.8800 0.4098
1024 1 34600 1.7650 1.2700 6046.2329 20.2329 15.5292 0.4118
1024 1 34700 1.6930 1.2720 6046.4512 20.4512 13.3804 0.4041
1024 1 34800 1.6810 1.2780 6046.4482 20.4482 14.1505 0.4045
1024 1 34900 1.7310 1.3070 6046.3818 20.3818 14.4327 0.3604
1024 1 35000 1.7720 1.2990 6046.4912 20.4912 15.8448 0.3918
1024 1 35100 1.7270 1.2690 6046.5762 20.5762 16.5976 0.4374
1024 1 35200 1.6850 1.2450 6046.7998 20.7998 16.8119 0.3952
1024 1 35300 1.6640 1.2090 6046.6812 20.6812 16.6707 0.2026
1024 1 35400 1.6080 1.2000 6046.9009 20.9009 14.2071 0.2875
1024 1 35500 1.5670 1.1960 6046.9561 20.9561 13.3567 0.3018
1024 1 35600 1.5510 1.1780 6047.0391 21.0391 13.6518 0.5688
1024 1 35700 1.5620 1.1850 6047.1279 21.1279 13.6562 0.7190
1024 1 35800 1.5360 1.1840 6047.1470 21.1470 14.2233 0.7280
1024 1 35900 1.5450 1.2070 6047.3442 21.3442 12.5599 0.7233
1024 1 36000 1.5780 1.2240 6047.3901 21.3901 13.2294 0.7296
1024 1 36100 1.5790 1.2140 6047.5449 21.5449 13.6187 0.7298
1024 1 36200 1.5160 1.1530 6047.5269 21.5269 14.5211 0.7944
1024 1 36300 1.4760 1.1300 6047.5640 21.5640 14.0576 0.8274
1024 1 36400 1.4610 1.1280 6047.6782 21.6782 13.9206 0.7863
1024 1 36500 1.4250 1.0930 6047.6738 21.6738 14.2863 0.8298
1024 1 36600 1.4110 1.1050 6047.6548 21.6548 13.1042 0.8851
1024 1 36700 1.3800 1.0990 6047.8359 21.8359 12.2290 0.8863
1024 1 36800 1.3510 1.0800 6047.9150 21.9150 11.7950 0.7519
1024 1 36900 1.3310 1.0700 6047.9268 21.9268 11.1638 0.4514
1024 1 37000 1.3320 1.0660 6047.9438 21.9438 11.3266 0.4597
1024 1 37100 1.3190 1.0730 6048.1152 22.1152 11.2942 0.3793
1024 1 37200 1.2980 1.0760 6048.1050 22.1050 10.0917 0.4071
1024 1 37300 1.2990 1.0760 6048.1968 22.1968 9.9099 0.4071
1024 1 37400 1.2980 1.1010 6048.3149 22.3149 9.9330 0.3987
1024 1 37500 1.2980 1.1000 6048.3989 22.3989 9.7350 0.4173
1024 1 37600 1.2430 1.0740 6048.4521 22.4521 9.0901 0.3352
1024 1 37700 1.2190 1.0500 6048.3560 22.3560 9.1715 0.3486
1024 1 37800 1.2230 1.0470 6048.5659 22.5659 9.1930 0.2187
1024 1 37900 1.2020 1.0380 6048.5430 22.5430 8.9226 0.2303
1024 1 38000 1.1970 1.0340 6048.5649 22.5649 9.1019 0.2427
1024 1 38100 1.1810 1.0380 6048.7759 22.7759 7.8611 0.2505
1024 1 38200 1.1890 1.0440 6048.8589 22.8589 8.2649 0.2663
1024 1 38300 1.1850 1.0440 6048.7910 22.7910 8.0591 0.2854
1024 1 38400 1.1890 1.0470 6048.7559 22.7559 8.1741 0.2311
1024 1 38500 1.1970 1.0550 6048.8081 22.8081 8.2348 0.2559
1024 1 38600 1.1500 1.0560 6048.8872 22.8872 5.2487 0.2633
1024 1 38700 1.1480 1.0520 6048.8452 22.8452 5.3423 0.3384
1024 1 38800 1.1490 1.0530 6049.1128 23.1128 5.5579 0.2374
1024 1 38900 1.1470 1.0500 6049.1660 23.1660 5.2956 0.1181
1024 1 39000 1.1470 1.0550 6049.1260 23.1260 5.2772 0.1355
1024 1 39100 1.1560 1.0610 6049.0781 23.0781 5.6064 0.3242
1024 1 39200 1.1710 1.0650 6049.1602 23.1602 6.0453 0.3023
1024 1 39300 1.1470 1.0570 6049.2842 23.2842 3.7105 0.2734
1024 1 39400 1.1530 1.0540 6049.2031 23.2031 4.2541 0.2856
1024 1 39500 1.1840 1.0720 6049.4360 23.4360 4.5642 0.2873
1024 1 39600 1.1690 1.0800 6049.4888 23.4888 3.9581 0.3111
1024 1 39700 1.1660 1.0760 6049.5679 23.5679 4.0729 0.3086
1024 1 39800 1.1620 1.0760 6049.4819 23.4819 4.5645 0.3494
1024 1 39900 1.1470 1.0570 6049.4580 23.4580 4.9372 0.3065
1024 1 40000 1.1750 1.0850 6049.5308 23.5308 4.7838 0.3207
1024 1 40100 1.1480 1.0660 6049.6689 23.6689 4.6847 0.3537
1024 1 40200 1.1480 1.0650 6049.8340 23.8340 5.2840 0.3746
1024 1 40300 1.1450 1.0620 6049.8701 23.8701 5.3240 0.3983
1024 1 40400 1.1640 1.0650 6049.8862 23.8862 5.0644 0.2197
1024 1 40500 1.1370 1.0480 6049.9048 23.9048 4.8030 0.2328
1024 1 40600 1.1180 1.0280 6049.8330 23.8330 4.5474 0.1702
1024 1 40700 1.1220 1.0290 6049.7739 23.7739 5.3191 0.1973
1024 1 40800 1.1180 1.0260 6049.9780 23.9780 5.6324 0.2622
1024 1 40900 1.1180 1.0240 6050.1128 24.1128 5.6538 0.2783
1024 1 41000 1.1190 1.0230 6050.1938 24.1938 5.8132 0.2952
1024 1 41100 1.0980 1.0200 6050.2622 24.2622 4.1885 0.3225
1024 1 41200 1.0990 1.0170 6050.3911 24.3911 3.9955 0.3314
1024 1 41300 1.1070 1.0110 6050.2119 24.2119 4.4219 0.4392
1024 1 41400 1.1000 1.0040 6050.2500 24.2500 3.8736 0.3645
1024 1 41500 1.1010 0.9950 6050.3799 24.3799 3.8265 0.3166
1024 1 41600 1.1070 0.9990 6050.5601 24.5601 3.8338 0.4054
1024 1 41700 1.0990 0.9950 6050.5239 24.5239 3.9518 0.3528
1024 1 41800 1.0830 0.9850 6050.7319 24.7319 4.1902 0.3188
1024 1 41900 1.0830 0.9850 6050.7778 24.7778 4.2521 0.3635
1024 1 42000 1.0750 0.9790 6050.7710 24.7710 4.4288 0.4351
1024 1 42100 1.0760 0.9740 6050.7549 24.7549 4.5595 0.4661
1024 1 42200 1.0790 0.9740 6050.8062 24.8062 4.7887 0.3840
1024 1 42300 1.0950 0.9820 6050.8960 24.8960 5.0658 0.4033
1024 1 42400 1.1040 0.9890 6050.9722 24.9722 5.1911 0.3852
1024 1 42500 1.0710 0.9710 6051.1201 25.1201 4.7703 0.2338
1024 1 42600 1.0700 0.9730 6051.2070 25.2070 3.8748 0.3690
1024 1 42700 1.0780 0.9800 6051.2881 25.2881 4.0705 0.6194
1024 1 42800 1.0840 0.9810 6051.1670 25.1670 3.9603 0.6453
1024 1 42900 1.0850 0.9770 6051.1729 25.1729 3.1622 0.6295
1024 1 43000 1.0850 0.9780 6051.2168 25.2168 3.1816 0.6902
1024 1 43100 1.0850 0.9790 6051.4390 25.4390 3.0203 0.6977
1024 1 43200 1.0620 0.9730 6051.4619 25.4619 2.5311 0.7554
1024 1 43300 1.0680 0.9760 6051.5908 25.5908 2.6760 0.8986
1024 1 43400 1.0850 0.9900 6051.7500 25.7500 2.9963 0.8859
1024 1 43500 1.1110 1.0170 6051.7939 25.7939 2.8893 0.9233
1024 1 43600 1.1090 1.0140 6051.9341 25.9341 2.8593 0.9201
1024 1 43700 1.1080 1.0170 6051.9858 25.9858 2.7617 0.9902
1024 1 43800 1.1130 1.0200 6051.9932 25.9932 3.0305 1.2010
1024 1 43900 1.1180 1.0190 6052.0059 26.0059 3.0716 0.9146
1024 1 44000 1.1110 1.0170 6052.0718 26.0718 3.0378 0.5733
1024 1 44100 1.1130 1.0210 6052.1318 26.1318 2.9730 0.5906
1024 1 44200 1.1130 1.0220 6052.2378 26.2378 2.9632 0.6869
1024 1 44300 1.1090 1.0220 6052.4619 26.4619 2.8765 0.7789
1024 1 44400 1.1010 1.0290 6052.6289 26.6289 2.2988 0.6842
1024 1 44500 1.1140 1.0390 6052.5488 26.5488 2.7648 0.8422
1024 1 44600 1.1220 1.0450 6052.7178 26.7178 2.9474 1.0507
1024 1 44700 1.1170 1.0420 6052.7339 26.7339 2.9678 0.7466
1024 1 44800 1.1200 1.0450 6052.8071 26.8071 3.4661 0.7407
1024 1 44900 1.1200 1.0430 6052.8442 26.8442 4.0036 0.7881
1024 1 45000 1.1320 1.0560 6053.0952 27.0952 3.0345 0.8419
1024 1 45100 1.1310 1.0540 6052.9990 26.9990 3.4288 0.7951
1024 1 45200 1.1430 1.0610 6052.9551 26.9551 3.8854 0.8219
1024 1 45300 1.1420 1.0660 6053.1108 27.1108 3.9221 0.8508
1024 1 45400 1.1220 1.0470 6053.0649 27.0649 3.8681 0.9666
1024 1 45500 1.0860 1.0230 6053.1802 27.1802 4.3435 0.9746
1024 1 45600 1.0810 1.0230 6053.3569 27.3569 2.9926 0.7644
1024 1 45700 1.0650 1.0170 6053.6211 27.6211 2.8432 0.7552
1024 1 45800 1.0420 0.9910 6053.3062 27.3062 3.0307 0.8052
1024 1 45900 1.0390 0.9890 6053.4058 27.4058 2.6439 0.8483
1024 1 46000 1.0390 0.9910 6053.3579 27.3579 2.5736 0.7911
1024 1 46100 1.0390 0.9890 6053.5278 27.5278 2.6295 0.6087
1024 1 46200 1.0440 0.9950 6053.4731 27.4731 3.1044 0.6050
1024 1 46300 1.0420 0.9960 6053.7041 27.7041 2.8023 0.6586
1024 1 46400 1.0450 0.9960 6053.8379 27.8379 2.3722 0.9157
1024 1 46500 1.0440 0.9910 6053.9761 27.9761 2.5891 0.9162
1024 1 46600 1.0490 0.9920 6053.8970 27.8970 2.7588 0.9274
1024 1 46700 1.0550 0.9970 6053.8970 27.8970 2.8351 0.8987
1024 1 46800 1.0570 1.0010 6054.0732 28.0732 3.1684 0.6214
1024 1 46900 1.0600 0.9990 6054.2588 28.2588 3.2377 0.5986
1024 1 47000 1.0470 0.9900 6054.4810 28.4810 2.9933 0.6040
1024 1 47100 1.0790 1.0100 6054.5449 28.5449 3.2169 0.6079
1024 1 47200 1.1050 1.0070 6054.6548 28.6548 3.7955 0.7269
1024 1 47300 1.1310 1.0110 6054.5449 28.5449 3.7144 0.6271
1024 1 47400 1.1590 1.0050 6054.5068 28.5068 4.8740 0.5930
1024 1 47500 1.1700 1.0180 6054.4492 28.4492 5.0222 0.6719
1024 1 47600 1.1720 1.0210 6054.7251 28.7251 4.7133 0.5642
1024 1 47700 1.1670 1.0130 6054.9072 28.9072 4.6204 0.4255
1024 1 47800 1.1640 1.0130 6055.0898 29.0898 4.5962 0.3791
1024 1 47900 1.1450 1.0120 6055.1382 29.1382 4.5624 0.4457
1024 1 48000 1.1430 1.0150 6055.0278 29.0278 4.6999 0.4759
1024 1 48100 1.1210 1.0040 6054.9668 28.9668 3.6476 0.4761
1024 1 48200 1.0960 1.0070 6055.1641 29.1641 3.8467 0.7180
1024 1 48300 1.1120 1.0100 6055.3398 29.3398 4.9955 0.7485
1024 1 48400 1.0910 1.0010 6055.6211 29.6211 5.1714 0.4585
1024 1 48500 1.0900 1.0020 6055.7271 29.7271 5.2752 0.5230
1024 1 48600 1.0870 0.9990 6055.8232 29.8232 5.6017 0.5576
1024 1 48700 1.0900 1.0040 6055.8198 29.8198 5.3899 0.5946
1024 1 48800 1.0700 0.9960 6055.7222 29.7222 4.2299 0.5894
1024 1 48900 1.0790 1.0010 6055.9590 29.9590 4.2641 0.6094
1024 1 49000 1.0830 1.0070 6055.9292 29.9292 4.1782 0.7011
1024 1 49100 1.0840 1.0070 6056.2500 30.2500 5.6236 0.7577
1024 1 49200 1.0840 1.0100 6056.2822 30.2822 5.3533 0.8317
1024 1 49300 1.0820 1.0130 6056.3521 30.3521 5.3004 0.8134
1024 1 49400 1.0860 1.0120 6056.3652 30.3652 4.9346 0.8320
1024 1 49500 1.0960 1.0110 6056.2881 30.2881 5.4635 0.8071
1024 1 49600 1.1050 1.0110 6056.4409 30.4409 5.5484 0.9337
1024 1 49700 1.1130 1.0120 6056.6152 30.6152 5.7628 0.9051
1024 1 49800 1.1280 1.0250 6056.8042 30.8042 5.6888 0.8039
1024 1 49900 1.1270 1.0210 6056.7842 30.7842 5.7675 0.7865
1024 1 50000 1.1290 1.0270 6056.9141 30.9141 5.8158 0.8189
1024 1 50100 1.1140 1.0280 6056.9780 30.9780 5.1050 0.7714
1024 1 50200 1.1130 1.0280 6057.0000 31.0000 5.0341 0.8045
1024 1 50300 1.1090 1.0220 6057.0391 31.0391 4.1948 0.8523
1024 1 50400 1.1030 1.0220 6057.0518 31.0518 4.6791 0.8288
1024 1 50500 1.0960 1.0090 6057.2261 31.2261 4.9489 0.8365
1024 1 50600 1.0990 1.0170 6057.3760 31.3760 4.9035 0.9341
1024 1 50700 1.1170 1.0280 6057.5649 31.5649 4.8997 1.0272
1024 1 50800 1.0950 0.9920 6057.6792 31.6792 5.7507 1.0363
1024 1 50900 1.0920 0.9940 6057.7422 31.7422 5.6282 0.9537
1024 1 51000 1.0920 0.9950 6057.6572 31.6572 5.6218 0.9568
1024 1 51100 1.0870 0.9890 6057.6382 31.6382 5.5391 0.9646
1024 1 51200 1.0650 0.9870 6057.7710 31.7710 3.4864 0.9726
1024 1 51300 1.0610 0.9840 6057.8320 31.8320 3.4175 0.9217
1024 1 51400 1.0660 0.9870 6057.9399 31.9399 3.1135 0.8217
1024 1 51500 1.0720 0.9910 6058.0122 32.0122 3.1371 0.8184
1024 1 51600 1.0590 0.9810 6058.1909 32.1909 3.2323 0.8614
1024 1 51700 1.0600 0.9790 6058.1812 32.1812 3.5858 0.8611
1024 1 51800 1.0630 0.9850 6058.1309 32.1309 3.8937 0.8030
1024 1 51900 1.0830 1.0120 6058.3188 32.3188 3.3897 0.8192
1024 1 52000 1.0920 1.0180 6058.3452 32.3452 3.2280 0.7790
1024 1 52100 1.0880 1.0160 6058.5210 32.5210 3.1517 0.6919
1024 1 52200 1.0870 1.0130 6058.5688 32.5688 3.6366 0.8776
1024 1 52300 1.0870 1.0080 6058.6938 32.6938 3.8059 0.6637
1024 1 52400 1.0840 1.0050 6058.7749 32.7749 3.6771 0.3682
1024 1 52500 1.0680 0.9880 6058.7471 32.7471 4.1199 0.5000
1024 1 52600 1.0680 0.9930 6058.8428 32.8428 3.9654 0.4995
1024 1 52700 1.0720 0.9950 6058.8682 32.8682 3.8526 0.5005
1024 1 52800 1.0860 1.0020 6059.1460 33.1460 3.9300 0.3084
1024 1 52900 1.0770 0.9950 6059.0889 33.0889 4.1328 0.3095
1024 1 53000 1.1000 1.0070 6059.1460 33.1460 4.5918 0.4131
1024 1 53100 1.0990 0.9930 6059.2158 33.2158 5.0191 0.2729
1024 1 53200 1.1000 0.9910 6059.3320 33.3320 4.8791 0.2442
1024 1 53300 1.1040 0.9970 6059.3911 33.3911 4.5580 0.1916
1024 1 53400 1.1010 0.9930 6059.5342 33.5342 4.6431 0.1782
1024 1 53500 1.1290 1.0190 6059.7139 33.7139 4.2861 0.0186
1024 1 53600 1.1380 1.0290 6059.8369 33.8369 4.2460 0.0262
1024 1 53700 1.1400 1.0290 6059.9238 33.9238 4.3895 0.0340
1024 1 53800 1.1470 1.0340 6059.9668 33.9668 4.7001 0.0551
1024 1 53900 1.1530 1.0440 6060.0542 34.0542 4.4458 0.0872
1024 1 54000 1.1540 1.0450 6060.1328 34.1328 4.2730 0.1273
1024 1 54100 1.1640 1.0470 6060.2231 34.2231 4.7930 0.1137
1024 1 54200 1.1720 1.0460 6060.3149 34.3149 5.4761 0.1367
1024 1 54300 1.1520 1.0480 6060.3809 34.3809 4.2595 0.1422
1024 1 54400 1.1510 1.0610 6060.3882 34.3882 3.6238 0.1480
1024 1 54500 1.1330 1.0450 6060.3491 34.3491 3.3301 0.1627
1024 1 54600 1.0840 0.9960 6060.6040 34.6040 3.5969 0.1466
1024 1 54700 1.0870 0.9990 6060.7568 34.7568 3.5363 0.0741
1024 1 54800 1.0890 1.0020 6060.8052 34.8052 3.4509 0.0868
1024 1 54900 1.0890 1.0050 6060.7461 34.7461 3.6455 0.1184
1024 1 55000 1.0650 0.9970 6060.6128 34.6128 3.0864 0.2668
1024 1 55100 1.0590 0.9920 6060.5820 34.5820 3.1369 0.2843
1024 1 55200 1.0260 0.9840 6060.8530 34.8530 1.1793 0.4228
1024 1 55300 1.0260 0.9760 6061.0850 35.0850 2.1043 0.5082
1024 1 55400 1.0410 0.9750 6061.1460 35.1460 3.1009 0.6615
1024 1 55500 1.0660 1.0050 6061.0161 35.0161 2.5788 0.1194
1024 1 55600 1.0470 0.9890 6060.9399 34.9399 1.7994 0.1810
1024 1 55700 1.0480 0.9880 6060.9541 34.9541 1.7805 0.1569
1024 1 55800 1.0530 0.9930 6061.0742 35.0742 1.6467 0.1621
1024 1 55900 1.0540 0.9940 6061.2148 35.2148 1.9080 0.2113
1024 1 56000 1.0570 1.0020 6061.2939 35.2939 1.6774 0.2884
1024 1 56100 1.0700 1.0160 6061.3818 35.3818 2.0346 0.5846
1024 1 56200 1.0770 1.0370 6061.4102 35.4102 1.5413 0.5767
1024 1 56300 1.0710 1.0340 6061.3638 35.3638 1.7358 0.5986
1024 1 56400 1.0550 1.0170 6061.4990 35.4990 1.8986 0.6067
1024 1 56500 1.0460 1.0130 6061.4058 35.4058 1.7151 0.6140
1024 1 56600 1.0470 1.0120 6061.5029 35.5029 1.7259 0.6719
1024 1 56700 1.0520 1.0160 6061.8032 35.8032 2.2510 0.8967
1024 1 56800 1.0580 1.0240 6061.9531 35.9531 2.5265 0.9102
1024 1 56900 1.0590 1.0210 6061.9360 35.9360 2.7167 0.8991
1024 1 57000 1.0560 1.0220 6061.9058 35.9058 2.2206 1.1820
1024 1 57100 1.0530 1.0180 6061.9092 35.9092 2.4919 1.3664
1024 1 57200 1.0310 0.9950 6061.9448 35.9448 2.4830 1.3286
1024 1 57300 1.0430 1.0070 6062.1890 36.1890 2.0240 0.8669
1024 1 57400 1.0350 1.0040 6062.5220 36.5220 1.4947 0.8217
1024 1 57500 1.0640 1.0290 6062.4092 36.4092 1.3703 0.8086
1024 1 57600 1.0640 1.0290 6062.4878 36.4878 1.4229 0.8086
1024 1 57700 1.0600 1.0190 6062.6182 36.6182 1.4151 0.8165
1024 1 57800 1.0640 1.0250 6062.6548 36.6548 1.0959 0.5376
1024 1 57900 1.0600 1.0180 6062.6548 36.6548 1.0792 0.4371
1024 1 58000 1.0620 1.0200 6062.7119 36.7119 1.0791 0.4382
1024 1 58100 1.0420 1.0050 6062.7681 36.7681 1.3848 0.4935
1024 1 58200 1.0480 1.0090 6062.9951 36.9951 1.3693 0.5074
1024 1 58300 1.0520 1.0110 6063.0518 37.0518 1.3394 0.4768
1024 1 58400 1.0440 1.0030 6063.0649 37.0649 1.2538 0.3609
1024 1 58500 1.0480 1.0020 6063.0928 37.0928 1.7032 0.2555
1024 1 58600 1.0540 1.0080 6063.1182 37.1182 1.7619 0.3016
1024 1 58700 1.0800 1.0350 6063.3242 37.3242 2.0843 0.2725
1024 1 58800 1.1080 1.0610 6063.5059 37.5059 1.8023 0.2658
1024 1 58900 1.1340 1.0890 6063.4058 37.4058 2.0732 0.2608
1024 1 59000 1.1370 1.0910 6063.4888 37.4888 2.1469 0.2750
1024 1 59100 1.1180 1.0650 6063.4570 37.4570 2.6995 0.3681
1024 1 59200 1.1260 1.0690 6063.4038 37.4038 2.4547 0.2825
1024 1 59300 1.1330 1.0730 6063.5010 37.5010 2.6293 0.2824
1024 1 59400 1.1430 1.0740 6063.6802 37.6802 2.3867 0.2952
1024 1 59500 1.1590 1.0800 6063.7798 37.7798 2.3374 0.2778
1024 1 59600 1.1540 1.0750 6063.8501 37.8501 2.3423 0.2902
1024 1 59700 1.1230 1.0420 6063.9292 37.9292 2.4613 0.3273
1024 1 59800 1.1360 1.0520 6063.9111 37.9111 2.6743 0.2861
1024 1 59900 1.1420 1.0550 6063.9160 37.9160 2.8573 0.2493
1024 1 60000 1.1470 1.0610 6064.2402 38.2402 3.2772 0.2479
1024 1 60100 1.1420 1.0580 6064.1909 38.1909 3.6751 0.2599
1024 1 60200 1.1380 1.0550 6064.2871 38.2871 3.7953 0.3175
1024 1 60300 1.1380 1.0560 6064.3589 38.3589 3.5571 0.3040
1024 1 60400 1.1050 1.0500 6064.3589 38.3589 3.1403 0.3305
1024 1 60500 1.1070 1.0480 6064.4248 38.4248 3.1924 0.3197
1024 1 60600 1.1070 1.0550 6064.4370 38.4370 3.1662 0.3014
1024 1 60700 1.1080 1.0540 6064.7319 38.7319 3.6715 0.2306
1024 1 60800 1.1150 1.0600 6064.8750 38.8750 3.9085 0.2283
1024 1 60900 1.1130 1.0620 6064.9722 38.9722 3.7323 0.2825
1024 1 61000 1.1170 1.0660 6064.9951 38.9951 2.7851 0.2674
1024 1 61100 1.1050 1.0530 6064.9512 38.9512 3.3276 0.2953
1024 1 61200 1.0980 1.0430 6065.0698 39.0698 3.5455 0.2713
1024 1 61300 1.1050 1.0540 6065.1812 39.1812 3.5348 0.2676
1024 1 61400 1.0850 1.0330 6065.3262 39.3262 3.6544 0.3195
1024 1 61500 1.0860 1.0300 6065.3638 39.3638 3.7459 0.3631
1024 1 61600 1.0990 1.0500 6065.3662 39.3662 3.2948 0.5781
1024 1 61700 1.0960 1.0450 6065.3960 39.3960 3.5374 0.7215
1024 1 61800 1.1180 1.0680 6065.5210 39.5210 3.3524 0.8277
1024 1 61900 1.1240 1.0750 6065.6270 39.6270 3.3630 0.8521
1024 1 62000 1.1240 1.0780 6065.6440 39.6440 3.3194 0.9109
1024 1 62100 1.1020 1.0550 6065.6699 39.6699 3.4183 0.8303
1024 1 62200 1.0940 1.0420 6065.8481 39.8481 4.0338 1.1152
1024 1 62300 1.0920 1.0400 6065.9102 39.9102 4.4093 1.0635
1024 1 62400 1.0890 1.0320 6066.0010 40.0010 4.8375 0.9913
1024 1 62500 1.0950 1.0440 6066.0259 40.0259 4.1507 0.4330
1024 1 62600 1.0950 1.0480 6066.1572 40.1572 3.9580 0.5210
1024 1 62700 1.0900 1.0430 6066.2930 40.2930 4.0734 0.4583
1024 1 62800 1.0710 1.0220 6066.5698 40.5698 4.3501 0.5656
1024 1 62900 1.0860 1.0400 6066.6431 40.6431 4.3112 0.5385
1024 1 63000 1.0750 1.0320 6066.7119 40.7119 4.1488 0.5620
1024 1 63100 1.0770 1.0370 6066.7202 40.7202 4.1430 0.7261
1024 1 63200 1.1050 1.0650 6066.8032 40.8032 4.3783 0.9117
1024 1 63300 1.1150 1.0440 6066.9141 40.9141 4.8700 1.1897
1024 1 63400 1.1230 1.0510 6067.0688 41.0688 5.4506 1.6556
1024 1 63500 1.1240 1.0520 6067.1572 41.1572 6.0178 1.3451
1024 1 63600 1.0970 1.0500 6067.3350 41.3350 5.7402 1.3010
1024 1 63700 1.1040 1.0580 6067.4360 41.4360 4.8859 1.2268
1024 1 63800 1.1240 1.0760 6067.5781 41.5781 4.4297 1.1059
1024 1 63900 1.1120 1.0330 6067.6362 41.6362 5.0288 1.1607
1024 1 64000 1.1310 1.0520 6067.7109 41.7109 5.0566 1.0504
1024 1 64100 1.1000 1.0200 6067.7930 41.7930 4.6491 0.8549
1024 1 64200 1.0940 1.0300 6067.8589 41.8589 4.0091 0.9612
1024 1 64300 1.1210 1.0560 6068.0801 42.0801 3.3970 0.5284
1024 1 64400 1.1280 1.0640 6068.1348 42.1348 3.5098 0.6241
1024 1 64500 1.1300 1.0420 6068.2612 42.2612 3.1805 0.5902
