"","uni_id","iteration","timepoint","m","counts","avg_workload","avg_OGL","per_site_mutation_rate","time_to_fill","growth_rate"
"2046",21,21,3323,119,31,70.258064516129,101,0.0380070265091025,846,0.00405908653012429
"2047",21,74,3323,244,32,82.5625,101,0.0754950495049505,797,0.00434847666599715
"2048",21,59,3323,194,31,129.451612903226,99.3870967741936,0.0629665692956832,738,0.0046530991930693
"2049",21,48,3323,187,31,85.1612903225806,101,0.0597253273714468,735,0.00467209143467367
"2050",21,76,3323,254,31,66.3225806451613,101,0.0811242414564037,787,0.00436338907812598
"2051",21,79,3323,176,31,103.612903225806,101,0.0562120728201852,642,0.00534888972661238
"2052",21,96,3323,146,32,85.625,101,0.0451732673267327,640,0.00541521234812457
"2053",21,75,3323,113,31,89.8064516129032,101,0.036090705844778,662,0.00518729184967545
"2054",21,40,3323,126,31,107.774193548387,101,0.0402427339508144,820,0.00418778927376237
"2055",21,70,3323,45,31,82.8387096774194,101,0.0143724049824337,767,0.00447716715056734
"2056",21,20,3323,125,31,80.5806451612903,99.3870967741936,0.0405712431028887,742,0.00462801510038429
"2057",21,11,3323,35,31,79.7096774193548,101,0.0111785372085596,711,0.00482979916242637
"2058",21,60,3323,63,31,145.838709677419,101,0.0201213669754072,1033,0.00332428577394496
"2059",21,98,3323,119,31,95.8064516129032,101,0.0380070265091025,762,0.00450654488777578
"2060",21,66,3323,67,31,101.032258064516,101,0.0213989140849569,714,0.00480950588863466
"2061",21,2,3323,230,31,84.1935483870968,101,0.0734589587991057,690,0.00497679304997847
"2062",21,86,3323,71,31,83.0645161290323,101,0.0226764611945065,903,0.00380286512124601
"2063",21,95,3323,133,31,152.483870967742,99.3870967741936,0.0431678026614735,788,0.00435785178234156
"2064",21,73,3323,118,31,102.548387096774,101,0.0376876397317151,661,0.00519513949241323
"2065",21,87,3323,230,31,103.548387096774,101,0.0734589587991057,736,0.00466574348435482
"2066",21,36,3323,347,31,91.5483870967742,99.3870967741936,0.112625770853619,703,0.00488476131505711
"2067",21,84,3323,127,31,82.8387096774194,101,0.0405621207282019,689,0.00498401626195232
"2068",21,6,3323,232,31,107.548387096774,101,0.0740977323538805,752,0.00456647234638982
"2069",21,15,3323,61,31,93.741935483871,101,0.0194825934206324,880,0.00390225818691494
"2070",21,0,3323,202,31,89.9032258064516,99.3870967741936,0.0655631288542681,833,0.00412243361882971
"2071",21,90,3323,193,31,124.935483870968,101,0.0616416480357713,885,0.00388021153049169
"2072",21,46,3323,231,31,103.354838709677,101,0.0737783455764931,801,0.00428712509923239
"2073",21,10,3323,142,31,123.451612903226,101,0.0453529223890131,805,0.00426582261426726
"2074",21,49,3323,49,31,74.5483870967742,99.3870967741936,0.0159039272963324,682,0.00503517185408379
"2075",21,14,3323,276,31,110.903225806452,101,0.0881507505589269,766,0.00448301201629915
"2076",21,43,3323,204,31,74.8064516129032,101,0.0651549025870329,716,0.00479607151464406
"2077",21,7,3323,205,31,92.9354838709677,101,0.0654742893644203,693,0.00495524849132056
"2078",21,39,3323,94,31,90.0322580645161,101,0.0300223570744171,724,0.00474307624928888
"2079",21,3,3323,66,31,144.225806451613,99.3870967741936,0.0214216163583252,717,0.00478938243303368
"2080",21,13,3323,45,31,107.258064516129,101,0.0143724049824337,801,0.00428712509923239
"2081",21,28,3323,237,31,112.451612903226,97.7741935483871,0.0781920158363576,717,0.00478938243303368
"2082",21,47,3323,129,31,86.7096774193548,99.3870967741936,0.0418695228821811,688,0.00499126047163539
"2083",21,30,3323,130,31,65.5161290322581,101,0.0415202810603641,860,0.00399300837730831
"2084",21,27,3323,50,31,82.3548387096774,101,0.0159693388693708,775,0.00443095123159374
"2085",21,35,3323,368,32,128.6875,101.03125,0.113826167646149,794,0.00436490667858908
"2086",21,4,3323,44,31,74.2903225806452,101,0.0140530182050463,709,0.00484342341958413
"2087",21,41,3323,278,31,99.4838709677419,101,0.0887895241137017,665,0.00516389053306037
"2088",21,5,3323,221,31,105.645161290323,101,0.070584477802619,734,0.00467845668185987
"2089",21,67,3323,107,31,110.451612903226,101,0.0341743851804535,686,0.00500581225143607
"2090",21,58,3323,145,31,119.225806451613,99.3870967741936,0.0470626419993509,912,0.00376533684702319
"2091",21,80,3323,149,31,107.870967741935,101,0.047588629830725,835,0.00411255952632952
"2092",21,54,3323,151,31,114.129032258065,101,0.0482274033854998,692,0.00496240925503634
"2093",21,25,3323,139,31,98.0322580645161,101,0.0443947620568508,691,0.00496959074455159
"2094",21,32,3323,275,31,91.0645161290323,99.3870967741936,0.0892567348263551,740,0.00464052324930425
"2095",21,50,3323,118,31,96,99.3870967741936,0.0382992534891269,771,0.0044539393054282
"2096",21,63,3323,118,31,81.3870967741936,100.161290322581,0.0380032206119163,866,0.00396534319224613
"2097",21,92,3323,294,31,85.3870967741936,100.161290322581,0.0946859903381643,755,0.00454832742315913
"2098",21,85,3323,196,31,94.1290322580645,101,0.0625998083679336,743,0.00462178627790733
"2099",21,18,3323,208,31,103.387096774194,99.3870967741936,0.0675105485232067,913,0.00376121271027946
"2100",21,56,3323,39,31,111.58064516129,101,0.0124560843181092,668,0.0051406994079119
"2101",22,57,3335,38,32,344.375,101,0.0117574257425743,185,0.0187337075827012
"2102",22,44,3335,32,32,339.59375,101,0.0099009900990099,161,0.0215263099552778
"2103",22,65,3335,50,31,386.387096774194,101,0.0159693388693708,225,0.0152621653532673
"2104",22,9,3335,42,31,321.516129032258,101,0.0134142446502715,202,0.0169999366558671
"2105",22,69,3335,28,32,317.65625,101,0.00866336633663366,170,0.0203866817811749
"2106",22,89,3335,36,31,352.741935483871,101,0.011497923985947,205,0.0167511570950495
"2107",22,33,3335,24,31,360.225806451613,101,0.00766528265729799,183,0.0187649574015582
"2108",22,45,3335,35,31,340.193548387097,101,0.0111785372085596,177,0.0194010576524585
"2109",22,24,3335,26,31,343.58064516129,101,0.00830405621207282,171,0.020081796517457
"2110",22,22,3335,24,31,304.838709677419,101,0.00766528265729799,159,0.0215974038017934
"2111",22,55,3335,33,31,306.903225806452,101,0.0105397636537847,172,0.0199650418865415
"2112",22,68,3335,35,32,313.8125,101,0.0108292079207921,170,0.0203866817811749
"2113",22,29,3335,32,31,359.774193548387,101,0.0102203768763973,175,0.0196227840256294
"2114",22,12,3335,26,31,353.387096774194,101,0.00830405621207282,171,0.020081796517457
"2115",22,72,3335,25,31,344.483870967742,101,0.0079846694346854,189,0.0181692444681754
"2116",22,23,3335,29,31,343.806451612903,101,0.00926221654423507,170,0.0201999247322656
"2117",22,16,3335,31,31,333.354838709677,101,0.0099009900990099,163,0.0210674061624856
